Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.01268107439267537,83.65036231884058,77.17013888888889,83.29827176035853,81.07777443440315
2,0.007324319175768073,85.96014492753623,80.03472222222221,84.81071933435769,84.27310430993673
3,0.005437076481026756,89.2663043478261,81.51041666666666,87.97774435047448,84.76102205708648
4,0.005056046980657674,90.80615942028986,82.63888888888889,92.34313859016706,88.6761183533602
5,0.004443707955296055,91.93840579710145,83.76736111111111,93.76847177193785,89.99717351273226
6,0.004134105646506458,93.41032608695652,84.72222222222221,94.96026455271507,90.5806523526259
7,0.0041855333815136704,92.91213768115942,83.59375,94.20493235656404,89.38057951648162
8,0.003972423644471781,93.07065217391305,83.85416666666666,94.28259914243672,89.88463356087625
9,0.0034074481699605474,93.84057971014492,83.85416666666666,95.63205682446483,90.45128436444405
10,0.0036315943680423645,92.6177536231884,83.76736111111111,94.07439497295826,90.2062916700537
11,0.0032286016683680655,93.59148550724638,84.02777777777779,93.62203436079095,88.37045464032379
12,0.003007991712345758,94.33876811594203,84.98263888888889,96.16252146168927,91.31188886044694
13,0.0028495825767366847,94.90489130434783,86.63194444444444,94.69125776232636,91.06097751137949
14,0.002753882936102114,94.24818840579711,86.45833333333334,95.40359041069145,91.44471573248167
15,0.002660146596867977,95.24456521739131,86.19791666666666,96.21714148914198,91.61370128330762
16,0.0027268142768076863,95.47101449275362,85.67708333333334,96.68566679770254,91.37674969117668
17,0.002449287183149133,95.26721014492753,85.50347222222221,96.5017178361388,91.00502634043887
18,0.002371730246196145,95.01811594202898,86.11111111111111,95.97650922741725,91.40041946880805
19,0.002446083509039704,94.70108695652173,83.94097222222221,94.74003939334825,87.81119544826417
20,0.002587072735636962,95.06340579710145,85.15625,96.51058294136273,91.08566433070848
21,0.0023060357078609393,95.38043478260869,85.50347222222221,97.1037612546725,91.14231490886388
22,0.0022377852908754764,96.15036231884058,86.37152777777779,97.52067406860614,91.84211175428457
23,0.0021184764112713796,95.42572463768117,84.80902777777779,97.38697149608106,91.25256359533958
24,0.0020838929233538187,95.90126811594203,86.28472222222221,97.45759841898715,92.73949314116858
25,0.002426613363805274,96.12771739130434,85.67708333333334,97.6913361125692,90.40992691987353
26,0.00219970670000306,95.67481884057972,85.85069444444444,97.03902361733596,90.76384886698486
27,0.0021464778665251736,95.96920289855072,86.54513888888889,97.42490498610208,92.89884905928592
28,0.0022966007076333575,96.03713768115942,86.45833333333334,97.5034249577014,92.41377995851552
29,0.0022190255672081033,96.10507246376811,85.41666666666666,97.11897014525596,89.80981340128795
30,0.001795838071386766,95.69746376811594,87.76041666666666,96.58287940125983,92.32818209590542
31,0.0021753958080691226,95.99184782608695,86.97916666666666,95.99487807838275,91.47525648178068
32,0.0020082946465539344,96.3088768115942,86.71875,97.30290370635787,91.77085596179474
