Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.021386007258479032,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
2,0.018877910759119022,56.65760869565217,51.388888888888886,29.189000272763053,27.498143312278682
3,0.01708590805421282,59.12590579710145,55.81597222222222,33.56182526225684,32.79659391986935
4,0.016358861797015456,64.01721014492753,61.63194444444444,32.84494261166371,32.93684645012996
5,0.014661396279125232,66.14583333333334,63.28125,33.747772403242905,33.49375792178884
6,0.01339741180950518,67.93478260869566,65.27777777777779,34.41842499661626,34.42748603720446
7,0.012210662202699594,68.86322463768117,65.45138888888889,41.840958181331594,38.54430545139108
8,0.011299087415858215,72.37318840579711,69.61805555555556,62.3730049963536,59.93920450403662
9,0.011003365178484091,72.98460144927536,69.79166666666666,61.722854213650265,68.62406678136767
10,0.010271857027391246,77.71739130434783,74.04513888888889,71.54388998672839,73.96187534717728
11,0.010093281538960696,80.79710144927536,76.04166666666666,73.55978731904744,73.80223010786624
12,0.009606989669100502,82.08786231884058,76.99652777777779,74.94887413923833,74.8927778168213
13,0.008855806795093141,81.40851449275362,76.5625,74.48267160239133,74.180537591617
14,0.008629557438447429,82.97101449275362,76.73611111111111,78.01275409494323,75.95057053270364
15,0.00811722154168226,85.34873188405797,79.42708333333334,80.30871163742759,79.44983487097699
16,0.007632407584286523,84.51086956521739,78.55902777777779,79.26344740946104,78.21916033716761
17,0.007183486235513258,86.09601449275362,80.03472222222221,82.13339231277224,81.73599840246781
18,0.007055750186704475,85.07699275362319,79.34027777777779,80.41325095299344,80.43308055162807
19,0.006722474796825544,87.09239130434783,80.46875,82.68016823780849,81.97910631065288
20,0.006830576571655536,87.34148550724638,81.42361111111111,82.66002788611547,82.40196008523807
21,0.006412469106705007,86.05072463768117,80.12152777777779,82.38902693692289,81.6987749556845
22,0.006105278766313679,88.15670289855072,81.68402777777779,84.05566869306818,83.52190918955995
23,0.005998819182079719,88.20199275362319,81.25,83.33300844904615,81.59304150297677
24,0.005633474407012478,88.04347826086956,80.81597222222221,83.83300230945024,82.16802906579557
