Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.011821561306032098,82.04257246376811,76.12847222222221,81.44805233729106,81.02902045777721
2,0.007131599306404645,88.74547101449275,80.98958333333334,87.79359412563619,85.1400798892971
3,0.0058035680138114176,90.1947463768116,82.11805555555556,91.44839832107381,88.81666813798645
4,0.0050224716460125695,90.60235507246377,82.03125,89.78017893212593,86.24996248003856
5,0.004895834482721404,91.12318840579711,83.85416666666666,93.05826239935524,90.90911823538106
6,0.004466193631687479,91.68931159420289,82.29166666666666,92.94120641491837,88.95741084844896
7,0.004109847701669395,90.57971014492753,81.77083333333334,90.54624831538256,87.38232997912596
8,0.003912972013178383,93.3197463768116,84.89583333333334,94.63770929227425,91.31468922947634
9,0.003625623763160734,93.1838768115942,85.15625,93.95135034809378,90.75616941930336
10,0.0038896939963935493,92.70833333333334,84.89583333333334,92.06471980134816,90.0869977823919
11,0.003951363881843337,93.72735507246377,84.80902777777779,94.89768098262745,91.03302904285172
12,0.0033797871886550234,93.11594202898551,83.07291666666666,93.9789370486084,88.15310815255219
13,0.003788729864970792,94.1802536231884,84.375,94.95073096918823,89.92937565717338
14,0.0033336712395743316,92.86684782608695,83.24652777777779,93.48110372717026,87.86160106599088
15,0.003399979780700423,94.06702898550725,84.54861111111111,95.02416549428341,90.41667616368244
16,0.00331760107221186,93.79528985507247,84.11458333333334,93.97921133816223,88.77155459511852
17,0.0029908692093752152,94.04438405797102,83.07291666666666,95.00317137041988,88.57637299379573
18,0.0032014188166335565,94.20289855072464,83.07291666666666,95.63029704216099,89.20833500556307
19,0.002949516358081077,94.67844202898551,85.06944444444444,95.71638974319313,91.01531834982491
20,0.0030124052816115857,94.72373188405797,84.11458333333334,96.28438599692043,90.94004397144651
21,0.003294469658917074,94.7463768115942,84.80902777777779,95.69380352808014,90.8417911647657
22,0.0026958672104422155,94.61050724637681,84.28819444444444,94.40777326061519,89.0996074614538
23,0.0028547700614037588,94.7463768115942,84.28819444444444,96.07944613876272,91.13806118842804
24,0.0027869147146982846,94.81431159420289,84.72222222222221,96.77105044032976,91.26735910671655
25,0.0025470363971539095,95.47101449275362,84.98263888888889,96.52366029413334,90.81245411411872
