Epoch,Loss,Training,Testing
1,0.01993837963540438,40.85144927536232,35.50347222222222
2,0.01701414792719071,53.102355072463766,49.65277777777778
3,0.014641322188700808,62.95289855072463,59.635416666666664
4,0.013556519128880732,66.0552536231884,61.545138888888886
5,0.012643368076447715,64.22101449275362,61.02430555555556
6,0.012132019528437928,69.22554347826086,64.32291666666666
7,0.011507626428285069,65.73822463768117,61.111111111111114
8,0.011273399664654194,70.17663043478261,65.71180555555556
9,0.011024624758035518,74.25271739130434,69.70486111111111
10,0.01059703209277799,75.5661231884058,68.75
11,0.010124984449142714,77.44565217391305,71.96180555555556
12,0.009488201108577598,77.1286231884058,73.61111111111111
13,0.009031573093669552,81.00090579710145,75.69444444444444
14,0.008895199496630242,79.80072463768117,75.34722222222221
15,0.008603588484166196,84.91847826086956,79.42708333333334
16,0.008862565830691378,82.29166666666666,76.5625
17,0.008153027440843836,82.8125,78.03819444444444
18,0.007964354544522892,84.91847826086956,78.73263888888889
19,0.007835474865738129,83.0163043478261,78.03819444444444
20,0.007635328771869159,84.32971014492753,79.25347222222221
21,0.0076639375877314815,85.14492753623189,78.99305555555556
22,0.007990392466185839,84.51086956521739,78.38541666666666
23,0.007398226357293063,86.25452898550725,79.42708333333334
24,0.007573025801332581,86.07336956521739,80.03472222222221
25,0.007559811879089401,87.20561594202898,80.55555555555556
26,0.007255388408434926,87.27355072463769,80.90277777777779
27,0.006710593620234952,88.29257246376811,80.90277777777779
28,0.006781048697140324,86.45833333333334,79.86111111111111
29,0.006336612830076821,87.74909420289855,81.42361111111111
30,0.00686423773821836,87.20561594202898,80.90277777777779
31,0.006450137094441736,88.13405797101449,81.25
32,0.006137183463622626,89.03985507246377,81.94444444444444
33,0.006146607276881976,88.26992753623189,81.68402777777779
34,0.0059851964886149175,88.99456521739131,82.89930555555556
35,0.005920853093607944,89.58333333333334,82.20486111111111
36,0.0056656026968597605,90.85144927536231,83.42013888888889
37,0.0059291777345262245,90.85144927536231,83.50694444444444
38,0.005685524035016405,90.57971014492753,82.98611111111111
39,0.005520973830909821,92.43659420289855,83.68055555555556
40,0.0053191991108038576,92.52717391304348,83.76736111111111
41,0.005514825338294591,92.25543478260869,83.42013888888889
42,0.005231836136331479,91.96105072463769,84.02777777777779
43,0.005525066977406072,92.32336956521739,85.24305555555556
44,0.005497653713393495,92.43659420289855,84.63541666666666
45,0.005140352307876024,92.50452898550725,85.50347222222221
46,0.00498517864579241,90.96467391304348,84.54861111111111
47,0.005098288218080178,91.82518115942028,85.59027777777779
48,0.0049733030656736775,90.51177536231883,84.11458333333334
49,0.0050795127105865865,92.77626811594203,85.59027777777779
50,0.005399538373094868,93.07065217391305,85.76388888888889
51,0.005087635280969054,93.56884057971014,85.76388888888889
52,0.004927800403178886,92.98007246376811,85.59027777777779
53,0.005269459995938811,93.02536231884058,86.19791666666666
54,0.00495983240229618,92.86684782608695,86.02430555555556
55,0.005098364321902517,92.45923913043478,85.50347222222221
56,0.00463293302432044,92.70833333333334,85.59027777777779
57,0.004649896374421312,93.47826086956522,85.76388888888889
58,0.004606367564332474,94.04438405797102,86.89236111111111
59,0.004459799633563712,94.15760869565217,86.97916666666666
60,0.0043777918441376485,92.84420289855072,85.9375
61,0.004431849077521498,92.7536231884058,86.11111111111111
62,0.004622477954415746,93.63677536231883,86.37152777777779
63,0.004423839927033805,93.68206521739131,86.97916666666666
64,0.004305105849308338,94.33876811594203,86.97916666666666
65,0.004205657053127625,94.06702898550725,87.15277777777779
66,0.0037821175634697095,87.72644927536231,80.98958333333334
67,0.0069110692264452425,91.68931159420289,84.89583333333334
68,0.005625274353323455,92.6177536231884,84.63541666666666
69,0.005335587622319527,93.52355072463769,86.45833333333334
70,0.004975492901260104,92.82155797101449,85.06944444444444
71,0.004718423622133643,93.72735507246377,86.54513888888889
72,0.0051556052102286485,93.75,85.85069444444444
73,0.004604101735897068,92.84420289855072,85.24305555555556
74,0.004390059902881614,94.24818840579711,86.89236111111111
75,0.005121255421534686,92.88949275362319,85.41666666666666
76,0.004446122841440025,93.65942028985508,86.97916666666666
77,0.004251921344565536,94.49728260869566,87.23958333333334
78,0.0043366748095241625,94.70108695652173,86.71875
79,0.004594144033221998,94.06702898550725,86.97916666666666
80,0.004402845042845615,93.45561594202898,85.85069444444444
81,0.004398164102904956,94.70108695652173,87.76041666666666
82,0.003963046827576338,94.63315217391305,87.15277777777779
83,0.0038280120293595287,94.47463768115942,87.32638888888889
84,0.0037516883491622976,94.67844202898551,86.63194444444444
85,0.0038037820113950866,95.01811594202898,86.97916666666666
86,0.0036135010564687818,94.06702898550725,86.89236111111111
87,0.004192411962736101,95.26721014492753,86.80555555555556
88,0.0033262260556972214,95.3125,87.58680555555556
89,0.0036421088816804637,95.35778985507247,87.76041666666666
90,0.003986336949847359,95.06340579710145,87.32638888888889
91,0.004321059744760708,95.04076086956522,86.37152777777779
92,0.0038250022090623183,94.67844202898551,86.71875
93,0.004003588656538894,95.08605072463769,86.80555555555556
94,0.003878432273946696,94.33876811594203,86.80555555555556
95,0.0034854455819433704,95.69746376811594,87.32638888888889
96,0.0035637487050429275,95.04076086956522,88.02083333333334
97,0.003519316146698269,95.06340579710145,87.06597222222221
98,0.003707024838184677,95.44836956521739,88.28125
99,0.0035617380086281343,95.26721014492753,87.93402777777779
100,0.0032728434959469204,95.76539855072464,88.54166666666666
