Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.019677047167864555,40.67028985507246,35.50347222222222,10.312356453833184,9.415285451188383
2,0.015057143967813795,65.0588768115942,61.197916666666664,32.87909449983017,31.99741270417459
3,0.011552376220195693,73.52807971014492,69.27083333333334,52.92190024835427,51.42883595756709
4,0.009238680331232785,65.55706521739131,61.37152777777778,74.02303349183599,76.66332236844377
5,0.00790744406656865,81.36322463768117,76.64930555555556,79.9307735252427,80.31056715291768
6,0.006501891333558601,85.96014492753623,79.42708333333334,85.15059984946588,82.78938700807224
7,0.005819138163388267,87.13768115942028,80.81597222222221,86.97730529224957,84.74134590419033
8,0.005287237827325501,80.77445652173914,75.95486111111111,84.79426156448284,85.43927906404664
9,0.00529067022649112,89.31159420289855,83.24652777777779,90.08877208959775,87.91128037134824
10,0.004654924353664889,87.65851449275362,81.77083333333334,90.04156071996002,90.64100739773609
11,0.004838244858053602,89.42481884057972,82.98611111111111,92.13420215634667,90.56618785088219
12,0.004697999950262738,87.61322463768117,81.94444444444444,89.77712654996836,89.11747912229526
13,0.004218828184897204,90.69293478260869,83.07291666666666,91.12621108002772,87.0075699675231
14,0.003944642749622696,89.51539855072464,82.63888888888889,88.80215537956951,85.85068034449395
15,0.003972266782775152,83.67300724637681,76.64930555555556,86.3666192911068,83.18723223760153
16,0.004016570408003086,89.85507246376811,82.89930555555556,91.19565978999228,88.09267102655409
17,0.00375468175820699,90.46648550724638,82.72569444444444,93.30721869560008,90.23410255512597
18,0.0034044659589814222,88.74547101449275,82.46527777777779,89.1972847585976,86.31498691479264
19,0.003776615715178462,92.09692028985508,84.72222222222221,93.96771618687374,90.4716336460814
20,0.00328418023809176,91.25905797101449,83.76736111111111,92.35111667916502,88.98827084577192
21,0.0033988319627606027,92.00634057971014,84.80902777777779,94.30615219065783,92.12462433397877
22,0.003287733325053529,91.1911231884058,84.02777777777779,93.37057499578998,91.25747370836012
23,0.00319686799381,92.48188405797102,85.24305555555556,94.74138635136944,92.08522486945078
24,0.0032263304901631136,91.87047101449275,83.15972222222221,93.01893732234542,88.02756817547044
25,0.0034984674434477207,93.00271739130434,83.33333333333334,94.52179491342945,88.55952304591632
26,0.0033586328229452908,91.14583333333334,84.63541666666666,91.0739031906587,88.37624134918266
27,0.003411449898310914,91.46286231884058,82.63888888888889,94.07453389902204,88.79262684241019
28,0.0029735249841942577,92.57246376811594,84.02777777777779,94.73325997662563,91.25404659819402
29,0.0026826382496016052,91.23641304347827,82.37847222222221,94.81641858499485,90.41985343592319
30,0.002929431066176522,92.86684782608695,85.24305555555556,93.99167996419655,90.44491305418158
31,0.002737590562301243,93.34239130434783,83.85416666666666,95.32631332718842,90.75278822743986
32,0.002690028158502225,91.64402173913044,83.15972222222221,93.74980272147548,90.49794125060968
33,0.0029267518466131936,89.4927536231884,81.85763888888889,91.42480728809178,88.08514961842825
34,0.002800311556890074,94.08967391304348,85.15625,95.63344725170369,91.89295172280099
35,0.0024445059228650917,93.77264492753623,84.54861111111111,94.62286473007624,89.86198649908441
36,0.002646974118052547,93.50090579710145,82.8125,95.1061980017525,88.83280286657583
37,0.002729720711762702,93.27445652173914,83.42013888888889,94.95447325978752,89.64538795883821
38,0.002768805795148575,93.75,84.11458333333334,94.92080730092596,88.81816318040188
39,0.0028401012161079074,93.72735507246377,83.76736111111111,94.94766776687369,89.70786144860205
40,0.0025728970666191483,93.5461956521739,84.89583333333334,93.95007568708202,89.40183736762721
41,0.002245548992621773,93.52355072463769,83.24652777777779,94.26243571577942,88.01367171594843
42,0.0025911747834770696,92.36865942028986,83.07291666666666,91.3005307561915,86.09410168617644
43,0.002510558827468608,94.27083333333334,83.59375,95.85602383108798,89.9957910168949
44,0.0026676157262350416,94.3161231884058,84.80902777777779,95.45304549535764,89.96675080666687
45,0.0023380619636800834,93.9538043478261,83.50694444444444,95.68645247872153,90.6647878579959
46,0.002054948253876348,93.43297101449275,82.20486111111111,96.20908819518442,89.87163221565231
47,0.0021894322396670044,93.77264492753623,83.50694444444444,94.4246879294589,87.44442902014606
48,0.0025846685652512677,93.79528985507247,83.42013888888889,94.33812759773446,88.07653834723726
49,0.0022812768894629287,94.1802536231884,83.33333333333334,96.01744416621662,88.65941891094498
50,0.001807704547848672,94.79166666666666,82.37847222222221,95.80770593829031,87.59309098602428
51,0.002481339874956501,95.13134057971014,84.11458333333334,96.71320488367495,90.04887269955384
52,0.001960307987121734,92.23278985507247,81.94444444444444,93.40926555318605,87.57236914239061
53,0.002198669540855477,94.15760869565217,83.59375,96.36616824565478,90.99738847891268
54,0.0019593023879438173,94.27083333333334,84.375,94.45590870266662,88.46012541083033
55,0.0019345964261567124,94.8822463768116,83.15972222222221,96.67457664319411,89.36434464477966
56,0.0021108836622773836,95.49365942028986,84.20138888888889,96.03527846990653,88.24340471526496
57,0.0018322001071348036,95.65217391304348,83.42013888888889,97.37778263219312,88.84824428035341
58,0.002213787636186118,95.58423913043478,83.94097222222221,96.97725192343026,89.35939601962895
59,0.001625239890918996,94.83695652173914,83.94097222222221,95.67707325449,88.31268262252846
60,0.0016688659742788697,95.04076086956522,83.50694444444444,95.42455662152791,87.34140939321226
61,0.0020243634250421355,94.63315217391305,83.85416666666666,95.6889141383636,89.57618645393492
62,0.0015983886011183863,95.67481884057972,82.8125,96.86939330870561,88.28595287157299
63,0.0016737310100589239,95.81068840579711,82.37847222222221,97.00018799009506,87.98710066993154
64,0.001659939890619842,94.95018115942028,82.72569444444444,96.78237488943073,88.98854537254549
65,0.0019056550035036343,96.39945652173914,83.68055555555556,98.09659388732808,89.12559402891165
66,0.0017995593837171274,96.49003623188406,83.76736111111111,97.46270361703193,88.5897452330763
67,0.0015841833948337847,96.51268115942028,83.85416666666666,98.06417729002509,88.70939829793132
68,0.001527314744019022,95.81068840579711,83.15972222222221,96.40159732753443,86.97531217450086
69,0.0014937260178772274,96.37681159420289,82.98611111111111,97.59312896111676,88.35526301855742
70,0.0013498689052687256,96.46739130434783,82.55208333333334,98.1477115064242,88.92025019059795
71,0.0014717072055535946,95.35778985507247,83.76736111111111,95.49492073915195,87.3930983410236
72,0.0021416873937450506,96.35416666666666,82.8125,97.74277210204812,87.87074005215581
73,0.0015333449317775768,96.80706521739131,83.50694444444444,97.47645898216565,87.50292499589041
74,0.0011998729372275849,96.39945652173914,82.89930555555556,98.12581367936555,89.0282707100001
75,0.0014310471656348977,96.71648550724638,83.94097222222221,96.76986923203833,88.28557626259996
76,0.0013719548238227937,95.96920289855072,82.55208333333334,96.55273063568455,87.31624377490456
77,0.0018528715189201476,95.08605072463769,83.07291666666666,97.06469080416214,89.12304389706534
78,0.0013884157685035419,94.72373188405797,81.33680555555556,95.79693086976839,86.53512488663398
79,0.001194485166134854,96.78442028985508,83.42013888888889,97.38631888086393,87.70110737068015
80,0.0017475975695724311,96.51268115942028,82.72569444444444,97.21519082593827,87.70567372918111
81,0.0012385448706391806,96.64855072463769,83.15972222222221,97.2209416948672,87.6110503507065
82,0.0012905926684363242,97.12409420289855,82.8125,98.40634077363208,88.02976046459729
83,0.0011674906137825343,97.28260869565217,83.42013888888889,98.65896372329348,88.43862528751396
84,0.0011968978670639978,96.89764492753623,82.72569444444444,98.1217210879266,88.04032819036274
85,0.0009692531364170048,97.10144927536231,82.98611111111111,98.19432369740785,87.57050048409988
86,0.001447604647107716,96.53532608695652,83.59375,97.61484813178674,88.35649529616883
87,0.001192178360786627,96.39945652173914,83.07291666666666,97.36082711009242,88.41715939370684
88,0.0012649234085417192,97.64492753623189,83.07291666666666,98.53588333445371,88.13649104087838
89,0.001065145837617688,96.76177536231883,83.07291666666666,97.40842486217632,86.94714508587728
90,0.0007829530972144015,97.14673913043478,82.37847222222221,98.77640235246675,88.70947168503969
91,0.0010066002034979141,97.39583333333334,83.42013888888889,98.529914114362,88.8796983618757
92,0.0009675054210404618,97.12409420289855,83.33333333333334,98.34814223593582,88.47423181920028
93,0.0007868668708547362,96.33152173913044,82.11805555555556,97.84276770368048,87.95449573968982
94,0.001247172471708648,96.55797101449275,82.89930555555556,97.37663077735517,87.43434687389586
95,0.0011198713939712067,97.23731884057972,83.59375,98.5703993564252,88.92870107763702
96,0.0009049845587416944,97.3052536231884,83.24652777777779,98.31034908326815,87.15423195681883
97,0.0014100014301457406,97.98460144927536,83.24652777777779,99.18441436954838,88.1096526059031
98,0.0008763155874759505,95.1086956521739,83.50694444444444,97.19384925899365,88.90616767687062
99,0.001749228769751124,97.37318840579711,82.72569444444444,98.2209282595391,87.92370787162396
100,0.0009624489873739883,97.53170289855072,83.07291666666666,98.59147583840307,88.14890009008109
