Epoch,Loss,Training,Testing
1,0.020511894434772426,63.83605072463768,60.32986111111111433.57671806103832,33.25528700899691
2,0.01713220104506866,69.29347826086956,65.1041666666666635.86858879997584,34.92782960739783
3,0.016415283220498306,70.35778985507247,66.8402777777777937.921472753678344,37.50405631404357
4,0.016167368763745322,70.35778985507247,66.7534722222222136.85447468954907,36.394812878300364
5,0.01567592547641338,70.24456521739131,66.5798611111111136.60780177393536,36.16452991446034
6,0.015905975885723404,69.08967391304348,66.5798611111111135.6159643911657,35.83748025605068
7,0.015596824062187447,71.24094202898551,67.7083333333333437.842932911073724,37.40615228738153
8,0.015651382294190684,70.94655797101449,67.0138888888888937.34813018017421,36.604179947894785
9,0.01564348577141871,70.78804347826086,66.6666666666666637.13950195255907,36.241541755818844
10,0.015748636587074764,70.33514492753623,67.4479166666666636.81068804010302,36.91522762944128
11,0.015881432853741564,69.11231884057972,65.9722222222222135.60312250326065,35.510037843366284
12,0.016014403399800512,68.02536231884058,65.62534.79608067871263,35.119256756691044
13,0.015651803692473282,70.7427536231884,67.187537.13244995248479,36.724180734784454
14,0.015618061180731007,70.8786231884058,67.7951388888888937.20451213545469,37.27023143448759
15,0.015675550762062004,71.46739130434783,67.7951388888888938.16798516696461,37.57996632989088
16,0.01579529619293405,71.01449275362319,67.2743055555555637.44313929383463,36.91900438845978
17,0.015678349243840636,70.42572463768117,67.5347222222222136.91420165385586,37.05244417343185
18,0.015503217890435244,71.62590579710145,67.8819444444444438.38489332652221,37.759151978230065
19,0.015504300744570688,70.96920289855072,67.187538.98134689920301,38.08922132267156
20,0.015706055870196012,71.26358695652173,67.2743055555555638.22050914304197,37.445015437897354
21,0.015615021903836105,71.55797101449275,68.1423611111111138.43377616483083,37.859967908942835
22,0.015532620162400054,70.19927536231883,67.7083333333333437.02070703441447,37.28695779379633
23,0.01550898092477066,71.64855072463769,67.7083333333333438.94296838676485,38.08936555602139
24,0.015595103831710781,71.42210144927536,67.5347222222222138.15196960768756,37.50171397222661
25,0.015423609167474,71.69384057971014,67.7083333333333438.34871950287998,37.674998942528305
26,0.015406232132592625,71.10507246376811,67.5347222222222137.602072949956266,37.19909502255074
27,0.01547227469362544,71.64855072463769,67.7083333333333438.18231384474766,37.630193671807824
28,0.015474178327211648,69.76902173913044,67.1006944444444436.348976534527964,36.73770593670752
29,0.015451938173401585,71.78442028985508,67.8819444444444438.45233626680626,37.62947934465623
30,0.015329501983444151,71.80706521739131,66.2326388888888939.47098237124052,37.67623322295367
31,0.015486341977097593,71.3088768115942,66.8402777777777939.510087306376704,38.21610474239134
32,0.015586695643218693,71.89764492753623,66.9270833333333439.386688248217226,37.811929397364416
33,0.015497485655475166,71.94293478260869,67.7083333333333438.701227648307515,37.720314088726944
34,0.015339277951024629,72.39583333333334,67.0138888888888939.40150357999207,37.7478075287508
35,0.015441854171092962,71.98822463768117,67.2743055555555638.89994707277289,37.62849090617425
36,0.015428175997777776,71.82971014492753,66.7534722222222139.135642636836934,37.81613123710405
37,0.015594326376259382,70.94655797101449,67.4479166666666637.465058356608836,37.291648470587816
38,0.015269077528954426,71.80706521739131,66.6666666666666638.71552723801764,37.243738186436005
39,0.01534636994767473,71.875,66.6666666666666639.52898819578587,37.951530612163836
40,0.01539732104698307,70.60688405797102,66.9270833333333436.974994223809034,36.68587746617935
41,0.015269942451900128,72.4411231884058,66.7534722222222139.58974003838323,37.51540778366671
42,0.015209279770046937,72.10144927536231,67.1006944444444438.66736989271684,37.360525619467424
43,0.015167574629556356,72.39583333333334,67.0138888888888939.255129317725,37.613506567597895
44,0.015499993462173574,71.64855072463769,66.7534722222222138.40754560415501,37.16791604190365
45,0.015425814607621987,72.39583333333334,66.7534722222222139.25464520765131,37.47929754418296
46,0.015271372253145241,72.46376811594203,67.187538.95120835800528,37.431151847172906
47,0.015190735595910294,72.46376811594203,66.7534722222222139.3145646610781,37.38443047329598
48,0.015048217666903075,72.19202898550725,66.8402777777777938.657278775085615,37.16134598784551
49,0.015188420589204013,72.53170289855072,66.7534722222222139.086307210608226,37.38443047329598
