Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.01219161041934593,83.12952898550725,76.5625,84.39689144499391,82.94619277972406
2,0.006623193177742001,87.59057971014492,80.72916666666666,89.44380199911528,85.21710257745399
3,0.005612360940107394,89.65126811594203,80.64236111111111,90.30824832163681,86.00657518541111
4,0.004824382885539346,89.83242753623189,80.64236111111111,91.45040951491657,85.93120212496946
5,0.004425744385237436,92.09692028985508,84.02777777777779,92.92676754305141,89.8761571814038
6,0.00427800039295534,91.46286231884058,83.59375,92.60302717220736,88.73551104389902
7,0.004118835809619245,91.93840579710145,84.11458333333334,94.35969559793514,90.7287660183295
8,0.0039042659209721905,92.77626811594203,84.11458333333334,94.66152772655614,90.58209255346948
9,0.003669256813940272,92.57246376811594,84.72222222222221,92.42591208976106,88.9705882347341
10,0.0034816095180379265,93.45561594202898,84.02777777777779,95.20141516381912,90.742511262508
11,0.003682888847947339,93.02536231884058,82.37847222222221,93.88148472484694,87.46799135085939
12,0.00365507679177904,93.59148550724638,84.46180555555556,95.93514187250598,90.9728815283821
13,0.0036210742404327602,93.79528985507247,84.98263888888889,94.58258073603734,90.1378323919075
14,0.003559275882832508,92.30072463768117,84.72222222222221,92.44873915910277,88.60176722444135
15,0.003124008689324972,94.3161231884058,85.24305555555556,94.92201146751758,89.29448423906379
16,0.0031269490428603537,93.72735507246377,83.85416666666666,95.3919525674668,89.40904181571526
17,0.0032677174990571605,92.91213768115942,84.46180555555556,92.87016337204352,87.63127109201463
18,0.0032791395020337413,93.02536231884058,82.8125,94.10547938426794,88.23028461196347
19,0.0034152765687483367,93.45561594202898,84.20138888888889,94.69619017235624,89.55545457602432
20,0.002909888186441661,92.98007246376811,83.33333333333334,95.82968078749893,89.71079565312245
21,0.002898135476879687,94.72373188405797,85.67708333333334,96.43560502375341,91.4752412837706
22,0.00269781169844373,95.26721014492753,86.11111111111111,96.44139943112498,91.64820434231751
23,0.0026128234019064224,94.8822463768116,85.41666666666666,96.01577875912525,90.67154016210223
24,0.0027881957937158325,95.33514492753623,85.50347222222221,96.36370094073511,89.95408163209657
25,0.00249203464987762,95.26721014492753,84.54861111111111,96.56736208780924,89.97388165390426
26,0.003027217831431891,94.81431159420289,85.24305555555556,96.34979525136046,90.20331403852613
27,0.0030436027226551318,95.35778985507247,84.80902777777779,96.79664592512532,89.77577362757711
28,0.0033300017714363844,94.85960144927536,85.59027777777779,96.62353273994646,90.98114844395904
29,0.0024612803749678664,95.26721014492753,85.41666666666666,96.16346501898634,90.33934241659519
30,0.002587593873360089,94.02173913043478,84.72222222222221,94.8949228739596,89.67598103287457
31,0.0030649420007120894,95.04076086956522,85.59027777777779,96.24671867039159,90.82770186486056
32,0.002969449496973992,94.65579710144928,83.94097222222221,96.06016943413056,88.81844961095804
33,0.002751714381791385,95.19927536231883,84.89583333333334,96.67988941028491,90.0500570274767
34,0.002648012521382213,95.15398550724638,84.72222222222221,96.42272901327428,89.72613935823533
35,0.002678635004330785,95.60688405797102,84.63541666666666,96.94964276999056,89.74894203549934
36,0.0022563696843183553,95.56159420289855,84.89583333333334,97.185598838121,91.32272596875372
37,0.002199898890495355,94.8822463768116,84.89583333333334,96.73943088423447,90.52036727365945
38,0.0024398252373095176,96.39945652173914,85.24305555555556,97.29014294522888,90.88572139779974
39,0.002097089671402637,94.70108695652173,83.42013888888889,95.21547988146656,87.7991251170217
40,0.002292266128350845,95.42572463768117,84.98263888888889,96.04736460346672,90.04867682813016
41,0.0025065811103385702,95.96920289855072,84.98263888888889,97.32463574193905,89.7315945613416
42,0.0025318791760314398,94.61050724637681,85.15625,95.2304924673581,89.4010101366017
43,0.002885946734209983,95.15398550724638,84.11458333333334,96.41051004189326,89.55066312480193
44,0.002764650820272161,95.65217391304348,85.24305555555556,96.78683398328701,90.74776800891475
45,0.00298906028642909,94.79166666666666,83.59375,96.03049955989806,89.64196834978715
46,0.0028192069958536915,95.28985507246377,84.28819444444444,97.27385677112485,91.17494259832573
47,0.002249670366045535,95.81068840579711,83.94097222222221,97.07599519132484,90.43350092857932
48,0.002230912237833608,95.28985507246377,84.80902777777779,96.52394192703628,90.86662656643098
49,0.0024904129415490995,96.03713768115942,84.89583333333334,97.61370569323788,91.87172862479049
50,0.0025053071532497484,95.65217391304348,84.28819444444444,97.17467605026214,90.28611944416363
51,0.0021585020288743084,96.24094202898551,84.02777777777779,97.8523754109653,90.35489293984661
52,0.0022879695087862496,95.67481884057972,83.94097222222221,97.4094754559656,89.30421914916231
53,0.002423764861211877,95.60688405797102,83.50694444444444,97.34867843720201,89.49346863099392
54,0.0025805835420048967,96.10507246376811,84.02777777777779,97.43319280924219,89.79416431039766
55,0.0025280933676920933,96.33152173913044,84.11458333333334,97.47987087895214,89.82562828621245
56,0.0020147508904884213,96.05978260869566,85.06944444444444,96.71612759367693,90.1321279147405
57,0.0023331711201917456,96.37681159420289,84.46180555555556,97.56392901686024,90.30915662233619
58,0.002595043998966241,95.53894927536231,83.50694444444444,96.82012428018967,89.83284886027123
59,0.0022680667048878456,96.4447463768116,84.63541666666666,97.29247592022693,90.41175405093024
60,0.0022830550911418896,95.72010869565217,83.42013888888889,97.6157696673385,90.48984979790458
61,0.0024309208348570997,96.37681159420289,84.46180555555556,97.4330318465133,91.03376210125278
62,0.0022233710167579536,96.37681159420289,84.20138888888889,97.22388084233464,89.61003098931937
