Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.02004184696130202,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
2,0.01821212802427171,40.692934782608695,35.50347222222222,18.62913704529752,9.363553113544539
3,0.01761447888902302,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
4,0.01720769520367536,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
5,0.01674301072777574,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
6,0.016387529855578672,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
7,0.01621117197680539,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
8,0.016058426264991026,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
9,0.01591170685046534,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
10,0.015743445164560724,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
11,0.015459053238852105,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
12,0.015302303417028363,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
13,0.0153838808142079,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
14,0.015079134612537981,40.692934782608695,35.59027777777778,35.29108409143129,34.37213563035346
15,0.015092238196531204,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
16,0.014808313437933008,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
17,0.014965017327029808,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
18,0.01476252834311764,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
19,0.014719498447056324,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
20,0.014943259323440922,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
21,0.014661176244563515,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
22,0.014711371359204504,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
23,0.0147453925540751,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
24,0.014548835543511003,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
25,0.014301805691255767,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
26,0.014422961815467785,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
27,0.014649863927654997,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
28,0.014303309424659946,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
29,0.014346003901182677,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
30,0.014349571602482188,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
31,0.01435687232465508,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
32,0.014217147523388745,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
33,0.014169211239032413,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
34,0.01410430855536876,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
35,0.01428210384303774,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
36,0.014091310918495045,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
37,0.014069102888911498,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
38,0.014147766193974247,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
39,0.014111115613407657,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
40,0.014018920175970201,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
41,0.013933067156239237,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
42,0.013981609771712781,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
43,0.014201569281293099,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
44,0.01399100441434425,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
45,0.013991757585410127,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
46,0.014043110476569448,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
47,0.014013172903266334,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
48,0.013840162308799576,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
49,0.01393801898556385,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
50,0.013844223728866123,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
51,0.013928069339554644,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
52,0.014034109239617582,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
53,0.014007802748767527,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
54,0.014152274819604854,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
55,0.013816177039163905,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
56,0.013882756492722264,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
57,0.013736651932067766,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
58,0.013728403108148374,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
59,0.013863524297417903,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
60,0.013874086051988121,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
61,0.013803843944909702,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
62,0.013685754810201258,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
63,0.013888850480345386,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
64,0.01390874583878504,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
65,0.013827250281896863,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
66,0.01378492154624897,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
67,0.013789208054433275,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
68,0.013851763115466788,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
69,0.013638479667557804,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
70,0.013770476926039601,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
71,0.01374909119197363,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
72,0.013810841043972292,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
73,0.013682221432108054,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
74,0.013580901129982212,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
75,0.013932633670396918,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
76,0.013526220410707127,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
77,0.013634988561777977,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
78,0.01358180391362345,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
79,0.013790264165696477,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
80,0.013543621361201012,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
81,0.013636198041637921,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
82,0.013769453020952472,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
83,0.014311268720792915,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
84,0.013799708469759751,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
85,0.013655245058258993,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
86,0.013630889895637575,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
87,0.013656182984602113,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
88,0.01364621375264868,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
89,0.013651083687048893,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
90,0.013469973922212882,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
91,0.013683776547884744,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
92,0.013424585101311629,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
93,0.013568446108444801,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
94,0.009621243913658817,81.83876811594203,74.13194444444444,57.20646411719965,53.05928722100397
95,0.005796901980717176,92.05163043478261,83.59375,91.44154243264961,88.29685301757344
96,0.003986173998274244,94.15760869565217,85.15625,95.08777690900516,90.05212033083949
97,0.003010541034177779,95.24456521739131,85.9375,96.1598183970525,91.6032512601198
98,0.002437504967051455,95.15398550724638,86.19791666666666,96.36560472013733,92.8857575277594
99,0.0022267716297389825,95.08605072463769,84.63541666666666,96.30273347466219,91.316850196608
100,0.002137545106538139,96.15036231884058,86.71875,97.1908771506939,92.66902861195311
