Epoch,Loss,Training,Testing
79,0.0023817117099746666,96.6711956521739,87.7604166666666697.21611123097844,93.18877270469464
80,0.0018803421646957546,96.26358695652173,87.4131944444444497.07597190546132,93.94795152076554
81,0.0020804209071258466,96.51268115942028,87.0659722222222197.38314003366246,92.86606177911224
82,0.0019471270790260445,95.26721014492753,87.2395833333333494.76146254149317,91.81459003922664
83,0.002459379288647068,95.72010869565217,86.8923611111111196.41369604793434,92.30551647110086
84,0.0023016733929214403,96.28623188405797,88.3680555555555696.85967225153672,93.65081132774789
85,0.0021274924742640104,96.39945652173914,87.1527777777777996.53113296122649,92.51901080887004
86,0.0021331371506035845,95.5163043478261,86.8055555555555694.98679775369845,90.97775380660173
87,0.0024369712142183297,96.42210144927536,86.9791666666666697.13015787076327,92.95016407236037
88,0.0019770311422161175,96.96557971014492,87.597.66627059789042,92.65835147366262
89,0.0024160967173445782,94.38405797101449,85.937594.97855280639101,90.71822341402932
90,0.002509244802168047,95.47101449275362,86.1979166666666697.47900068343472,92.91755174920053
91,0.002554158191004551,94.85960144927536,85.7638888888888996.11825515086781,91.79928400144173
92,0.0021134291755890867,93.27445652173914,84.4618055555555693.54843596724487,88.99526342131556
93,0.0020174292717760685,93.59148550724638,86.4583333333333495.27384844453447,92.62358776593112
94,0.002241216937769768,95.49365942028986,87.2395833333333494.88603991587526,92.14228753646572
95,0.002269399360481284,96.12771739130434,87.2395833333333497.25511799617422,93.460871783433
96,0.002009332494589984,96.19565217391305,87.9340277777777997.42697200186176,93.58339117407037
97,0.001868370243482203,96.08242753623189,87.1527777777777997.5355484352949,93.52506581629855
98,0.0017603362484055714,95.38043478260869,86.9791666666666696.16571217908447,92.3291922424111
99,0.0022211462181611252,95.81068840579711,87.8472222222222196.2278159036803,92.69691247413641
100,0.0019060888051932062,96.19565217391305,87.0659722222222196.50961817526192,91.82713136270829
