Epoch,Loss,Training,Testing
1,0.019562817406588797,45.72010869565217,45.3125
2,0.01799348571724459,50.90579710144928,48.35069444444444
3,0.01695468224154821,58.333333333333336,54.60069444444444
4,0.015497618249859098,59.533514492753625,57.03125
5,0.013618513846157015,72.12409420289855,68.92361111111111
6,0.011870282516907815,79.57427536231883,76.21527777777779
7,0.01075129600209342,80.75181159420289,75.86805555555556
8,0.009884974211590973,81.90670289855072,76.64930555555556
9,0.009642916204839754,82.42753623188406,76.99652777777779
10,0.008796938897326493,81.40851449275362,76.12847222222221
11,0.008169504587635002,85.23550724637681,79.42708333333334
12,0.007829917688690994,85.14492753623189,79.07986111111111
13,0.007265234743368724,86.73007246376811,80.81597222222221
14,0.006899544192387575,88.02083333333334,81.25
15,0.006715037833513414,87.11503623188406,81.16319444444444
16,0.006371642086453442,89.40217391304348,82.72569444444444
17,0.006107438487145029,88.33786231884058,82.72569444444444
18,0.006493963850926741,89.24365942028986,82.63888888888889
19,0.006280360755354412,86.75271739130434,81.94444444444444
20,0.005750507157292528,88.45108695652173,82.98611111111111
21,0.005446539759827141,91.00996376811594,84.20138888888889
22,0.005504065040434095,91.34963768115942,83.76736111111111
23,0.004856668873651655,90.51177536231883,83.85416666666666
24,0.00506160427721458,91.28170289855072,83.76736111111111
25,0.005091481882221758,91.1911231884058,84.54861111111111
26,0.004763754803472216,91.7572463768116,84.28819444444444
27,0.004592673928160169,92.3913043478261,85.67708333333334
28,0.0045003990030665665,88.65489130434783,81.77083333333334
29,0.004635681767839559,92.21014492753623,84.80902777777779
30,0.004332439437010056,92.73097826086956,85.76388888888889
31,0.004497737952403035,92.95742753623189,85.76388888888889
32,0.004100135770838923,93.07065217391305,85.9375
33,0.004366377687831192,93.16123188405797,84.98263888888889
34,0.003945935552548805,93.77264492753623,86.37152777777779
35,0.0035900438305137357,93.47826086956522,85.9375
36,0.003824996786733268,93.84057971014492,86.28472222222221
37,0.00413718677230869,92.21014492753623,84.80902777777779
38,0.0035782582924712373,93.38768115942028,85.9375
39,0.0036334672449352978,92.70833333333334,85.24305555555556
40,0.003544960391223704,93.86322463768117,86.28472222222221
41,0.0037277913579800933,94.49728260869566,85.32986111111111
42,0.003375517605615252,94.13496376811594,85.32986111111111
43,0.0035676977671443813,94.56521739130434,86.37152777777779
44,0.0030360193556050004,95.17663043478261,87.15277777777779
45,0.003164748608294318,93.3197463768116,85.24305555555556
46,0.0031928172681606986,93.68206521739131,86.80555555555556
47,0.0031947095227094005,93.65942028985508,86.02430555555556
48,0.003233379984016707,94.58786231884058,86.54513888888889
49,0.0030856564825385343,92.88949275362319,85.50347222222221
50,0.0033517475965527577,94.36141304347827,85.67708333333334
51,0.00274155269642416,93.88586956521739,85.85069444444444
52,0.0029479092939677424,94.97282608695652,86.63194444444444
53,0.0030341836616164714,95.17663043478261,85.59027777777779
54,0.0026399741379508285,95.49365942028986,87.23958333333334
55,0.0028545622936664208,95.24456521739131,86.71875
56,0.0025571353475739933,95.58423913043478,86.28472222222221
57,0.002947134123713898,95.76539855072464,86.89236111111111
58,0.0027992668118597607,91.84782608695652,85.67708333333334
59,0.0028030905696733296,95.72010869565217,86.80555555555556
60,0.002563449933162039,96.01449275362319,87.06597222222221
61,0.00229721014429734,92.91213768115942,85.85069444444444
62,0.0028147158621853914,94.92753623188406,85.50347222222221
63,0.002816923392047093,95.49365942028986,87.15277777777779
64,0.002683872897365736,96.3088768115942,87.15277777777779
65,0.002698907316222746,94.95018115942028,86.80555555555556
66,0.0023771132983601935,96.01449275362319,87.58680555555556
67,0.002663561187370396,95.81068840579711,87.06597222222221
68,0.002278613176719242,95.76539855072464,87.23958333333334
69,0.0025510597798211873,95.44836956521739,86.45833333333334
70,0.002319152666704847,95.92391304347827,86.54513888888889
71,0.0024383926830714607,95.3125,86.71875
72,0.0022529775070198954,96.53532608695652,87.23958333333334
73,0.0020016979026641463,96.19565217391305,86.28472222222221
74,0.0021454372368991978,96.42210144927536,87.06597222222221
75,0.0019267175020521983,96.46739130434783,87.76041666666666
76,0.0021050655113159246,96.26358695652173,87.58680555555556
77,0.002205947703851761,96.46739130434783,86.71875
78,0.0023298949322481423,95.17663043478261,87.15277777777779
79,0.002618665721585016,96.3088768115942,86.54513888888889
80,0.0019896869781562813,96.24094202898551,86.80555555555556
81,0.002272083037759081,95.19927536231883,85.76388888888889
82,0.0019070622220970041,96.28623188405797,87.23958333333334
83,0.002203851133264007,96.73913043478261,86.71875
84,0.00202407318361165,96.73913043478261,86.80555555555556
85,0.0022661633453204696,95.72010869565217,86.80555555555556
86,0.002094152206802565,96.71648550724638,87.41319444444444
87,0.002394392693758448,96.08242753623189,87.15277777777779
88,0.0021524245114049488,97.01086956521739,87.23958333333334
89,0.0018318985673359072,96.80706521739131,87.06597222222221
90,0.001882876559757345,96.89764492753623,87.06597222222221
91,0.002473182503755463,95.92391304347827,86.63194444444444
92,0.0017446157881882516,96.26358695652173,86.71875
93,0.0021292103232950737,96.85235507246377,87.5
94,0.001717740464119,96.71648550724638,86.89236111111111
95,0.002678288221547054,95.62952898550725,86.54513888888889
96,0.0022679921154250366,96.21829710144928,86.80555555555556
97,0.0019551210547605314,96.89764492753623,87.06597222222221
98,0.0017351233874175333,96.94293478260869,87.15277777777779
99,0.0014363854998034637,97.03351449275362,87.41319444444444
100,0.0018671449469308532,96.05978260869566,87.23958333333334
