Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.019953452672136694,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
2,0.01853195276695255,45.92391304347826,45.22569444444444,22.77398687557548,22.753577441035976
3,0.016629847157558754,61.752717391304344,58.50694444444444,33.192966374281305,32.81482010273064
4,0.015138188296780469,67.45923913043478,64.58333333333334,35.49220701542756,35.22801800650397
5,0.012918326433485085,68.97644927536231,64.93055555555556,38.1842959261274,37.1678584038743
6,0.01127286113996663,76.06431159420289,71.00694444444444,54.99321939112035,53.04085389816796
7,0.010039773838821625,78.80434782608695,72.74305555555556,56.99927900966417,53.919486348749416
8,0.009495333772695578,79.32518115942028,75.86805555555556,74.7241146692908,75.98306746343309
9,0.008775355234591924,84.01268115942028,78.21180555555556,79.47254133914002,78.6764334992282
10,0.008445434402042743,83.26539855072464,78.55902777777779,80.1758926720885,80.25755346933205
11,0.007696635362126213,84.19384057971014,78.64583333333334,80.47178825367277,79.58581760259702
12,0.007064754472862789,87.56793478260869,81.68402777777779,84.0799681154144,82.82432921394675
13,0.006747038254734576,86.95652173913044,81.07638888888889,83.49762482123641,82.79445769628123
14,0.006664498880724094,87.81702898550725,80.64236111111111,83.71644217918961,81.81643703730408
15,0.0063111992240443785,87.56793478260869,81.51041666666666,84.443040113379,82.93991955712954
16,0.006326471206985626,88.6322463768116,82.63888888888889,87.10986528907615,86.1311166289569
17,0.006202773762120772,89.4927536231884,83.68055555555556,87.67763101207812,87.2208093983592
18,0.005727231058639523,90.0588768115942,83.07291666666666,90.06446862178461,88.03519079135971
19,0.005567339905405351,88.83605072463769,83.59375,86.52601442265912,87.25949948319474
20,0.005369324636612323,89.42481884057972,84.11458333333334,90.56434563924486,90.12458295979677
21,0.005399660027212883,91.03260869565217,83.85416666666666,91.95550563487309,90.30419526124498
22,0.005062056653283529,89.69655797101449,83.42013888888889,90.6854591827705,90.50962824814448
23,0.005229715650558035,91.57608695652173,83.94097222222221,92.09184205671599,89.43136881655789
24,0.004799654944624844,89.90036231884058,84.375,92.33151045430108,91.93654469193385
25,0.0049251682790018465,91.80253623188406,85.15625,92.21919180744015,91.55958863432018
26,0.004417344335360771,91.44021739130434,84.46180555555556,90.25467562214322,88.47116959938175
27,0.004689076346858285,91.44021739130434,84.54861111111111,91.49656536393552,89.06522446415508
28,0.004309279786117245,91.71195652173914,85.15625,92.09516648850031,90.14941817102311
29,0.004111088445285501,92.86684782608695,85.32986111111111,93.7066899741223,91.38883409327893
30,0.004419581993635809,92.57246376811594,85.24305555555556,94.55219815728039,92.54004003937247
31,0.0042490766090908585,92.95742753623189,85.32986111111111,93.30225639862493,90.21467713033466
32,0.003986250581842951,91.64402173913044,85.41666666666666,91.16679422423537,89.01507343362007
33,0.004070817541559828,91.6213768115942,85.9375,91.78491653565548,90.97647889910898
34,0.004125683099768994,91.6213768115942,85.50347222222221,90.75140410706138,89.76133898632295
35,0.004015833350268938,93.43297101449275,86.71875,94.31350086584428,92.79969881064022
36,0.003772455765280999,93.22916666666666,85.85069444444444,94.13032315963498,91.461135416551
37,0.0035802211755874723,94.36141304347827,87.32638888888889,95.17661637130004,93.40544230324612
38,0.003523164960589024,92.02898550724638,84.28819444444444,94.64758638158845,92.01553455203484
39,0.0036632393108634747,92.84420289855072,86.80555555555556,93.22103058228774,92.02160462371312
40,0.003914332628509629,94.15760869565217,86.37152777777779,94.8801215181293,91.9601687938326
41,0.0033480268420769356,90.24003623188406,84.63541666666666,93.23336979704881,91.93390838636036
42,0.0034887597475313573,93.11594202898551,85.9375,95.6029985171674,93.53180319100937
43,0.0038970999153353117,92.84420289855072,85.76388888888889,92.45304354323159,90.7822997839606
44,0.0033916066657652777,93.93115942028986,85.50347222222221,95.08443931104232,91.67703362979947
45,0.003154254898319651,94.45199275362319,86.02430555555556,94.09510812536165,91.321493624197
46,0.0036124714575946934,94.95018115942028,87.15277777777779,95.47397923561371,92.67575718171676
47,0.0031733453964368943,93.3197463768116,85.32986111111111,94.95008085246485,91.74691121230671
48,0.003092948780979835,94.70108695652173,87.06597222222221,95.94266705331995,92.95832788561206
49,0.003162852019809125,93.3197463768116,85.50347222222221,94.7751231445433,91.10729540714446
50,0.0029667548478455527,94.3161231884058,86.19791666666666,95.52881623374037,92.74054668591428
51,0.0032187311250228166,94.33876811594203,86.45833333333334,95.63616720439285,92.37155476106537
52,0.002761617313991928,94.38405797101449,86.28472222222221,94.51877692381453,90.69427592603019
53,0.0032647654634416377,94.85960144927536,86.71875,96.24171980089211,92.97024735023378
54,0.0028632522537607756,95.15398550724638,86.89236111111111,95.38725547443562,91.3713573006923
55,0.003196099747440118,95.83333333333334,87.84722222222221,96.54649917973087,93.90348537169623
56,0.002831276912518754,93.93115942028986,86.28472222222221,95.70434769464188,93.03050416507399
57,0.0026783615753641923,94.70108695652173,86.80555555555556,95.4468723289524,92.13645259286254
58,0.0029101634191521586,94.06702898550725,87.32638888888889,94.43670461359352,92.60401401909945
59,0.0028497167853561703,94.51992753623189,86.54513888888889,95.90979048126485,92.96537003260335
60,0.0025435056807140382,94.54257246376811,86.11111111111111,96.21102339071219,91.53069077188124
61,0.0026568056371892735,95.53894927536231,87.23958333333334,96.17232172578743,92.38246227766896
62,0.002487227453412292,93.9538043478261,85.59027777777779,95.15309206911103,92.56739591650806
63,0.0026420350352986816,95.17663043478261,86.71875,96.20243946294592,92.55994542733843
64,0.0027643176995893882,95.15398550724638,86.97916666666666,96.3072653071216,93.37767474247455
65,0.002552784778737727,95.76539855072464,87.76041666666666,96.83581889381684,93.73468040067195
66,0.0023690172745124884,95.8786231884058,87.5,96.74926497529033,93.45271540639669
67,0.002368398948028807,95.90126811594203,87.84722222222221,96.92064822994793,93.99853173916328
68,0.0025060981115980173,95.99184782608695,88.10763888888889,96.82910631084663,94.275914905135
69,0.002275240114155054,95.7427536231884,87.84722222222221,96.95055008204517,94.12217179019785
70,0.0024973367148580067,95.67481884057972,87.67361111111111,96.8955071107178,93.92268873048232
71,0.002187178597386882,95.8786231884058,88.02083333333334,96.78570031735923,93.82932475765922
