Epoch,Loss,Training,Testing
1,0.012237770836305225,82.04257246376811,74.65277777777779
2,0.007552635269521247,84.78260869565217,78.03819444444444
3,0.00644674933729753,86.18659420289855,77.51736111111111
4,0.005993157017405814,86.32246376811594,78.90625
5,0.005793905027354124,86.02807971014492,77.17013888888889
6,0.005561269160725456,87.34148550724638,78.125
7,0.0050924902800624245,87.77173913043478,80.29513888888889
8,0.004908399716169872,86.95652173913044,77.60416666666666
9,0.004820214500812955,88.38315217391305,79.51388888888889
10,0.004278899797884616,88.70018115942028,79.77430555555556
11,0.004325127101048321,88.81340579710145,78.64583333333334
12,0.004066729448619619,87.9302536231884,79.07986111111111
13,0.004238323507425874,89.35688405797102,80.98958333333334
14,0.004042400223033129,88.76811594202898,78.55902777777779
15,0.004035213654886464,89.0625,79.86111111111111
16,0.003704750370900091,90.1947463768116,81.07638888888889
17,0.0032681705366980583,89.37952898550725,80.46875
18,0.0036929378680386313,89.60597826086956,79.25347222222221
19,0.0035040100471318914,90.51177536231883,80.98958333333334
20,0.0036541808082437865,89.01721014492753,79.07986111111111
21,0.0036251827371054893,89.78713768115942,79.86111111111111
22,0.0033789179386019596,90.35326086956522,80.64236111111111
23,0.003518645193233171,90.17210144927536,80.12152777777779
24,0.003590478624134409,90.55706521739131,81.42361111111111
25,0.0034670685849038973,90.35326086956522,81.07638888888889
26,0.0030539281475063206,88.79076086956522,80.20833333333334
27,0.0034791150827756397,90.1947463768116,80.46875
28,0.0037318273941712244,90.37590579710145,80.38194444444444
29,0.003158552996390845,90.53442028985508,81.16319444444444
30,0.0030311855063265775,90.67028985507247,80.98958333333334
31,0.0029286085248102734,90.33061594202898,80.38194444444444
32,0.002931924351584081,90.01358695652173,79.94791666666666
33,0.002923731442872097,91.07789855072464,81.16319444444444
34,0.0027650363792816397,90.10416666666666,80.46875
35,0.0028828749583400684,91.16847826086956,81.68402777777779
36,0.0036449178466001417,90.57971014492753,80.38194444444444
37,0.003514278637404075,90.30797101449275,81.68402777777779
38,0.002902837750168157,91.10054347826086,81.77083333333334
39,0.00259979505614334,91.46286231884058,81.85763888888889
40,0.0027271756555758736,90.98731884057972,81.42361111111111
41,0.0027818082687534615,91.12318840579711,81.16319444444444
42,0.0030897743419482007,91.03260869565217,81.51041666666666
43,0.003056161289165645,90.10416666666666,80.98958333333334
44,0.0030508747035816763,90.87409420289855,81.59722222222221
45,0.002780215213746242,91.23641304347827,81.42361111111111
46,0.0029444401779858266,91.07789855072464,81.68402777777779
47,0.0030010131151030415,90.91938405797102,81.59722222222221
48,0.0030063944480336665,90.46648550724638,80.64236111111111
49,0.0025547756228722312,91.07789855072464,82.20486111111111
50,0.0024859224788428007,91.14583333333334,81.25
51,0.0024634481977080665,91.68931159420289,82.63888888888889
52,0.0027650073862111315,91.14583333333334,82.11805555555556
53,0.002456703352187884,91.55344202898551,81.68402777777779
54,0.002435494566850166,91.59873188405797,81.33680555555556
55,0.0028588603285681644,91.6213768115942,82.37847222222221
56,0.0028827722781055243,91.41757246376811,82.11805555555556
57,0.0026195738404839,91.80253623188406,82.46527777777779
58,0.003004048472931088,91.32699275362319,81.42361111111111
59,0.0031568333148054854,91.0552536231884,82.29166666666666
60,0.0028879557771217266,91.44021739130434,81.77083333333334
61,0.002771535822583873,91.73460144927536,82.98611111111111
62,0.0026666869782423558,91.39492753623189,82.03125
63,0.0024499344220342274,91.50815217391305,82.29166666666666
64,0.002879867147514298,91.68931159420289,82.46527777777779
65,0.0026375261817458678,91.46286231884058,82.11805555555556
66,0.002582366981199583,91.84782608695652,82.55208333333334
67,0.0031368501205253393,91.10054347826086,81.94444444444444
68,0.00274552087582081,91.03260869565217,82.72569444444444
69,0.0026681054303274035,91.28170289855072,82.03125
70,0.0025486062143397483,91.46286231884058,82.03125
71,0.002618775641550775,90.91938405797102,81.42361111111111
72,0.002623874257044657,91.59873188405797,82.11805555555556
73,0.0026678352870258795,91.32699275362319,81.94444444444444
74,0.002343196847828619,91.00996376811594,81.16319444444444
75,0.0024820959496830003,91.50815217391305,81.25
76,0.002430113116970694,92.09692028985508,82.63888888888889
77,0.0022225296918702278,91.89311594202898,82.46527777777779
78,0.002364181094793526,91.84782608695652,82.20486111111111
79,0.002407646181418686,91.68931159420289,82.98611111111111
80,0.0033865297651968344,91.44021739130434,82.03125
81,0.0027498199350920213,91.66666666666666,82.46527777777779
82,0.0022512448647599003,92.00634057971014,82.8125
83,0.00241925113422132,91.6213768115942,82.72569444444444
84,0.0022447027938694826,91.03260869565217,82.37847222222221
85,0.00225172059543902,92.07427536231883,82.89930555555556
86,0.0024110768570826755,91.59873188405797,82.55208333333334
87,0.002605834038540598,91.68931159420289,82.03125
88,0.0024694488208833144,91.7572463768116,82.29166666666666
89,0.0023057612651953938,91.80253623188406,82.89930555555556
90,0.0021936468674189228,91.68931159420289,81.94444444444444
91,0.0021864445683717946,92.02898550724638,81.85763888888889
92,0.0024554276750119973,92.02898550724638,82.37847222222221
93,0.0021879254643123267,91.53079710144928,81.51041666666666
94,0.0025084564726079255,91.68931159420289,81.85763888888889
95,0.0020499847134477934,91.84782608695652,82.63888888888889
96,0.0022133335824987546,91.1911231884058,81.33680555555556
97,0.0022136550097906402,91.68931159420289,81.77083333333334
98,0.0022358648277525503,91.84782608695652,82.55208333333334
99,0.0022189870584254836,92.11956521739131,82.29166666666666
100,0.002119435227922515,91.53079710144928,82.11805555555556
