Epoch,Loss,Training Accuracy,Testing Accuracy,Training Precision,Testing Precision
1,0.019837191900345955,40.67028985507246,35.50347222222222,10.288725939502683,9.363553113544539
2,0.018292436951568212,44.72373188405797,38.80208333333333,20.97394153711424,19.057898644186995
3,0.017038131694417827,50.49818840579711,47.04861111111111,24.96721697463522,24.573427571883162
4,0.016144970146807696,57.74456521739131,54.60069444444444,31.248498753430987,30.52008215506553
5,0.01493818601755567,65.33061594202898,62.84722222222222,46.61045515727864,48.00911592017537
6,0.013129206273557941,72.78079710144928,70.65972222222221,69.16458302435508,72.84960339345947
7,0.01198743753592756,77.06068840579711,72.91666666666666,74.94115087238157,73.33184656506499
8,0.01089828048246263,79.64221014492753,75.34722222222221,75.67354868794357,76.3837990933369
9,0.00971123623285241,80.75181159420289,76.82291666666666,76.78448479685346,77.44347692603378
10,0.008823885277637531,85.05434782608695,79.42708333333334,84.07512332498483,81.81618792998921
11,0.008340844893051222,84.55615942028986,78.99305555555556,84.34275484033566,83.76936952159733
12,0.007893213095684646,86.23188405797102,81.16319444444444,85.21964713022487,85.05363000373984
13,0.007366415232720449,84.78260869565217,79.16666666666666,85.16912672739561,85.1861021768218
14,0.007721770223568165,86.5036231884058,80.90277777777779,84.6266333635733,83.54551351519702
15,0.007045547340464745,87.11503623188406,81.68402777777779,85.64000068541094,84.1424193899138
16,0.0065005540362910105,87.77173913043478,81.77083333333334,87.54916343483445,85.88075284119506
17,0.006421963335121585,88.88134057971014,82.11805555555556,88.63833901997238,86.46256127717243
18,0.006773560529013056,88.65489130434783,82.55208333333334,88.59195229836996,86.44983725695434
19,0.006100576551926453,88.92663043478261,82.20486111111111,89.18435363436431,86.61903996958426
20,0.00615866227531302,88.65489130434783,82.37847222222221,90.12751976975942,89.43062442500423
21,0.005957491091502904,88.99456521739131,82.63888888888889,87.8678885574482,86.71577863334335
22,0.006095887446053852,89.10778985507247,83.07291666666666,89.53526828123361,87.29806704979774
23,0.006439931175093603,88.08876811594203,83.07291666666666,89.04550258643316,89.143913481732
24,0.005941740058765402,88.72282608695652,83.50694444444444,89.66900433515691,88.75062609792784
25,0.006107760663293678,89.24365942028986,83.33333333333334,89.98836562431923,88.61865086386808
26,0.005654229798740908,90.0588768115942,82.46527777777779,90.93134528867661,87.78255069089475
27,0.005545819869673001,89.44746376811594,82.72569444444444,90.88976860526998,87.89943037719915
28,0.005751488530559347,89.24365942028986,82.89930555555556,90.23831084581238,87.06363480751406
29,0.0057386634657953335,90.33061594202898,83.68055555555556,90.70929637630016,88.50840950423144
30,0.0055484739119420895,90.24003623188406,83.59375,91.82874521510873,88.97147376426926
31,0.005449009572661983,90.12681159420289,84.375,90.60021292974083,89.28037650428544
32,0.005593232216362993,89.92300724637681,83.76736111111111,91.51595670946529,89.21813371974312
33,0.005406466692576815,90.01358695652173,84.02777777777779,91.21972002338987,89.74484306638774
34,0.005592056718252866,90.87409420289855,83.24652777777779,92.01595831035452,89.23526637729212
35,0.005297132461279713,90.26268115942028,83.85416666666666,92.1107859594398,89.82183201873794
36,0.00517000293138921,90.03623188405797,83.24652777777779,92.68806964482215,90.57531675850308
37,0.005043275992357873,89.0625,82.11805555555556,92.28607540879818,90.53607782977431
38,0.005420850239878505,87.5,82.46527777777779,90.94800823614565,89.82733995111352
39,0.005393591030790214,90.53442028985508,82.72569444444444,91.5313819612577,88.41377077569048
40,0.005091475983560904,91.10054347826086,83.59375,91.75499527408384,88.66696776952595
41,0.00501444439662366,90.98731884057972,84.28819444444444,93.2565591088607,90.01298201677336
42,0.005087644402979165,90.71557971014492,82.03125,91.71831086418474,88.0519436464009
43,0.0049977326606879206,90.08152173913044,83.42013888888889,91.85474970232177,90.09257851195484
44,0.005270432568164619,89.67391304347827,83.68055555555556,91.61269158202876,89.50309936457923
45,0.004890978708521802,91.1911231884058,84.54861111111111,91.91453230385122,89.4752203318075
46,0.0052040427868569475,90.73822463768117,83.85416666666666,92.46724175218647,89.3216117546311
47,0.004823596362710873,91.46286231884058,83.42013888888889,92.81088114114094,89.30026784419721
48,0.005036916016958702,90.76086956521739,84.375,91.8831520655382,89.83207097261902
49,0.004833621902546677,91.44021739130434,84.20138888888889,92.75262256262394,90.12060359917584
50,0.004939039815712368,91.16847826086956,83.59375,92.6158587188135,90.25248217673938
51,0.004825762803405933,90.73822463768117,83.50694444444444,92.85762835300318,90.1134495089895
52,0.004733663141099168,91.73460144927536,83.94097222222221,93.33480426139994,89.87414032374238
53,0.004905015841385949,91.21376811594203,83.42013888888889,91.59815743815291,87.81177626094595
54,0.004787014122953336,92.09692028985508,84.28819444444444,92.85136718887138,89.31488241863111
55,0.005177570588879909,89.4927536231884,82.20486111111111,90.76363142399076,88.32566530826702
56,0.004855868854755442,91.44021739130434,84.80902777777779,92.38235852471713,90.23838597660244
57,0.004720711027204608,91.30434782608695,84.63541666666666,92.76205957442275,90.28991217136908
58,0.004794629920687182,90.76086956521739,85.15625,93.3217267225315,91.76216240737229
59,0.004863134009113124,91.41757246376811,84.375,92.37760687981456,89.59192423773177
60,0.004676265261322943,91.71195652173914,84.375,92.33008738434401,89.40578707984389
61,0.004675732942607072,91.23641304347827,84.375,93.71651677565126,91.56776804303638
62,0.0045192191833126555,92.07427536231883,84.72222222222221,93.0947697918084,89.99096061318609
63,0.004705729306181235,91.80253623188406,83.85416666666666,93.48505958871824,89.7408840333146
64,0.004945174211296436,90.64764492753623,84.63541666666666,90.81363600770595,89.5315601643448
65,0.0050643713928001065,91.28170289855072,84.20138888888889,91.6545596429974,89.80363173425094
66,0.004537333164954819,92.11956521739131,83.85416666666666,93.05666611858332,89.43410818767163
67,0.004561835573858126,91.66666666666666,83.15972222222221,93.44003172411016,89.11428073088834
68,0.004808840804539559,92.36865942028986,83.76736111111111,93.81587266537876,89.18630180777318
69,0.004467827350748011,92.34601449275362,83.50694444444444,93.69297258841598,89.31882325073805
70,0.004281453672185281,92.02898550724638,83.07291666666666,92.37647554661466,88.20304046335764
71,0.00439735405372437,91.9836956521739,83.76736111111111,93.06179331621877,89.07620811286112
72,0.0046311188574562805,92.27807971014492,83.68055555555556,93.67499537991846,88.81667668068833
73,0.004623441409753289,90.46648550724638,82.29166666666666,91.610548978489,87.20697772292638
74,0.004788543259013038,92.41394927536231,85.06944444444444,93.54712292510723,89.82741834796316
75,0.004571847474214465,92.1875,84.63541666666666,93.14893918292091,89.60472421906994
76,0.004591102072479089,91.77989130434783,83.76736111111111,91.4528206009915,88.52801745518363
77,0.004512064635248276,92.16485507246377,84.54861111111111,93.57053237755262,89.75266319007935
78,0.004399880905158469,92.27807971014492,84.11458333333334,94.57622110828363,90.68351572670022
79,0.004224783437895075,92.50452898550725,83.42013888888889,94.5178633562263,89.034740625209
80,0.004059027579948511,93.29710144927536,83.33333333333334,94.57662006615793,88.88343742066456
81,0.0040932772023813315,92.05163043478261,84.98263888888889,92.4281246960331,89.41526058703998
82,0.0042483785217858365,92.43659420289855,84.02777777777779,93.10621732984723,89.2567596350177
83,0.004299942371593387,92.93478260869566,84.63541666666666,94.27425290980712,90.02196865309972
84,0.004399681393839043,92.21014492753623,82.8125,93.09883166603163,87.89723935622195
85,0.004051118131341134,92.32336956521739,83.33333333333334,93.54180479640081,88.44982759092753
86,0.004108352562725052,92.09692028985508,83.33333333333334,93.8209255135132,88.93713040262693
87,0.004433430784222295,92.3913043478261,84.63541666666666,92.84936618948905,89.54124411976065
88,0.004361106460106471,92.30072463768117,83.94097222222221,94.44682172089203,90.02030717277167
89,0.004620226914460893,92.93478260869566,83.94097222222221,94.35576067407555,89.41781108944167
90,0.004173164676762196,93.04800724637681,83.94097222222221,94.51707659312049,89.52285803857158
91,0.0044514713493046905,91.44021739130434,82.20486111111111,93.70841635071304,88.64878330445761
