Model,N,N,N D,N D,N B,N B,N B D,N B D,A,A,A D,A D,A B,A B,A B D,A B D
Metric,Training,Testing,Training,Testing,Training,Testing,Training,Testing,Training,Testing,Training,Testing,Training,Testing,Training,Testing
Min,40.93138466365195,38.8872901677859,97.44152220133503,93.35491865114383,67.84724736175474,65.3854104903967,96.12735506288014,93.46115040508604,40.95042542485648,38.36663734230553,67.73690582570153,64.749049857829,71.14531164454428,65.40519548284789,87.68085655973687,86.95148673634574
Max,99.2963136188677,94.77921758981654,98.53298748453214,95.282198707981,99.2139272965751,95.76923990018612,97.31012393021632,95.36504955064102,99.18441436954838,92.33560226229748,94.82202838477907,92.29870718548226,99.59190384422524,93.43718718655978,92.0053737415791,90.85994696351932
Average,70.1397975122113,66.81822069536966,97.90145327111397,94.4014829923488,90.319961242883,86.81687992322486,96.72086923594485,94.68971447035706,70.10544713704851,65.27717704253203,91.43295368088614,88.74790189326293,96.5046401153767,89.84157501070737,91.2142931420967,89.47512296627997
STD,27.08439469265107,25.97936222049893,0.36076384559871827,0.5885268622862236,14.110126383320459,13.783636862109864,0.39361968720996543,0.5471943231492553,23.637613096960134,21.91440284653928,8.348500109829194,8.471503367244043,8.911558098108568,8.605833026533915,1.2641778915538462,1.1075230854461733
