Epoch,Loss,Training,Testing
1,0.020253385894348816,40.625,35.24305555555556
2,0.018480005311266638,40.73822463768116,36.28472222222222
3,0.017212930523835664,45.516304347826086,46.70138888888889
4,0.01644560156559092,47.89402173913043,45.57291666666667
5,0.015896738599900474,55.75181159420289,51.12847222222222
6,0.014908513052544389,60.14492753623188,56.770833333333336
7,0.014474980908725154,65.44384057971014,61.545138888888886
8,0.013092311899887106,72.39583333333334,66.40625
9,0.011519900559832697,75.33967391304348,69.35763888888889
10,0.010595834488774745,78.53260869565217,71.875
11,0.009810886177636417,80.29891304347827,73.52430555555556
12,0.008859937366927905,80.32155797101449,72.91666666666666
13,0.008596738180662929,82.17844202898551,75.34722222222221
14,0.007980585678742633,83.12952898550725,76.99652777777779
15,0.007773608918533098,84.08061594202898,76.73611111111111
16,0.007771407248064753,83.9447463768116,76.47569444444444
17,0.007395243850954075,84.32971014492753,77.77777777777779
18,0.007337369745226763,83.9447463768116,77.17013888888889
19,0.007270918286633426,84.30706521739131,77.77777777777779
20,0.007238549324594213,84.89583333333334,78.38541666666666
21,0.00679331523469563,84.23913043478261,75.95486111111111
22,0.00663246021125428,85.39402173913044,77.95138888888889
23,0.006487966200130233,84.26177536231883,78.38541666666666
24,0.006574295468006956,85.46195652173914,79.07986111111111
25,0.006430554817457138,85.89221014492753,79.16666666666666
26,0.006766265249656604,85.84692028985508,77.86458333333334
27,0.0064333545592102186,85.03170289855072,77.34375
28,0.00644471742192285,85.12228260869566,79.16666666666666
29,0.006491395872765785,85.41666666666666,78.81944444444444
30,0.006193868611025001,86.09601449275362,78.03819444444444
31,0.0064085643537048894,85.91485507246377,79.07986111111111
32,0.0062114718369285955,85.75634057971014,78.90625
33,0.0063601137914863016,84.48822463768117,77.17013888888889
34,0.0064779793114617375,86.25452898550725,79.16666666666666
35,0.005883080418726154,85.71105072463769,78.21180555555556
36,0.005982957910114641,83.85416666666666,77.60416666666666
37,0.0061351975595098805,85.84692028985508,78.55902777777779
38,0.005896713946605362,86.75271739130434,78.64583333333334
39,0.006072836575515766,85.9375,78.55902777777779
40,0.006008836559398146,86.3677536231884,78.38541666666666
41,0.005711461624811813,86.45833333333334,78.90625
42,0.005493439344721688,86.75271739130434,78.99305555555556
43,0.00576356513294247,85.30344202898551,78.29861111111111
44,0.006143487020166066,86.23188405797102,78.55902777777779
45,0.005762052945075616,86.75271739130434,78.64583333333334
46,0.005505765398143083,86.54891304347827,77.95138888888889
47,0.005828258606215117,85.98278985507247,77.77777777777779
48,0.005607687022219438,86.32246376811594,78.99305555555556
49,0.005460212930804759,86.54891304347827,78.38541666666666
50,0.005675417324143959,86.34510869565217,78.99305555555556
51,0.005630952242068694,86.32246376811594,78.29861111111111
52,0.0055596997754820765,86.68478260869566,78.47222222222221
53,0.005791387062325158,85.7336956521739,78.90625
54,0.0055143172425020735,86.86594202898551,79.07986111111111
55,0.005618976512761645,86.32246376811594,79.07986111111111
56,0.00553804729560665,86.45833333333334,78.125
57,0.005559481915998196,86.52626811594203,78.03819444444444
58,0.005694784985481327,86.57155797101449,78.99305555555556
59,0.005480791861234074,86.20923913043478,77.51736111111111
60,0.0051787357903696,87.0697463768116,78.29861111111111
61,0.0054019224423638565,87.27355072463769,77.95138888888889
62,0.005140667345876764,87.02445652173914,78.90625
63,0.005176463363287538,87.40942028985508,78.99305555555556
64,0.005136464842817961,87.04710144927536,78.64583333333334
65,0.005381750321915454,86.23188405797102,77.95138888888889
66,0.0053719597519482085,87.0697463768116,78.03819444444444
67,0.005263250485048941,87.00181159420289,78.47222222222221
68,0.005322888302322269,87.43206521739131,78.29861111111111
69,0.005497368962583358,86.84329710144928,78.38541666666666
70,0.005280400727944676,87.34148550724638,79.42708333333334
71,0.005296774864142144,86.73007246376811,77.86458333333334
72,0.005371250058537115,87.16032608695652,79.25347222222221
73,0.0054871020864227515,86.05072463768117,77.43055555555556
74,0.005341454555035511,87.0697463768116,78.21180555555556
75,0.005228524694712636,86.39039855072464,78.29861111111111
76,0.0054165537167753675,87.59057971014492,79.07986111111111
77,0.0052659365252056434,87.13768115942028,77.86458333333334
78,0.004931901609755568,86.91123188405797,77.25694444444444
79,0.005243976041333157,87.72644927536231,78.38541666666666
80,0.005247000456334363,87.7038043478261,77.95138888888889
81,0.005542031794062566,87.25090579710145,77.34375
82,0.005223108429929513,87.43206521739131,78.125
83,0.005311629180920222,86.23188405797102,77.77777777777779
84,0.0054407552683659365,86.57155797101449,77.17013888888889
85,0.004923263665435513,87.77173913043478,79.07986111111111
86,0.005034173371852482,87.7038043478261,77.77777777777779
87,0.004900675441977575,87.59057971014492,78.29861111111111
88,0.005248532808914194,87.63586956521739,77.95138888888889
89,0.005237104615331461,87.09239130434783,77.95138888888889
90,0.00521245384699811,86.75271739130434,78.125
91,0.005207643868942855,86.39039855072464,78.38541666666666
92,0.005326576073381685,87.68115942028986,77.77777777777779
93,0.005160539656003389,87.20561594202898,78.03819444444444
94,0.00547692887519173,86.95652173913044,77.17013888888889
95,0.005248055217137149,87.47735507246377,77.77777777777779
96,0.005659513240364252,86.45833333333334,77.51736111111111
97,0.005607771600991842,87.36413043478261,77.77777777777779
98,0.005443266342802948,87.31884057971014,78.73263888888889
99,0.005315176707263063,87.47735507246377,77.86458333333334
100,0.005350504176371913,87.47735507246377,78.55902777777779
